order_id,customer_id,order_date,order_status,vehicle_id,quantity,list_price,discount,net_sales,order_region,dispatch_center_id
1025,427,2024-06-10,Completed,1,1,28500.0,2390.79,26109.21,Northeast,1
1026,1326,2024-05-26,Completed,8,1,21500.0,1081.51,20418.49,Southeast,6
1027,10,2024-04-14,Completed,17,1,38500.0,2426.54,36073.46,West,5
1028,342,2024-06-11,Completed,19,1,49500.0,4088.77,45411.23,West,5
1029,799,2024-06-23,Completed,7,1,36500.0,1279.9,35220.1,Northeast,1
1030,1002,2024-05-06,Completed,4,1,46500.0,3518.59,42981.41,Midwest,7
1031,717,2024-06-30,Completed,15,1,54500.0,3224.12,51275.88,Midwest,7
1032,751,2024-04-03,Completed,5,1,42000.0,1876.92,40123.08,Northeast,1
1033,1187,2024-04-17,Cancelled,2,1,37500.0,1893.84,35606.16,Southwest,4
1034,686,2024-06-25,Completed,10,1,78500.0,5764.44,72735.56,West,8
1035,1291,2024-06-04,Completed,19,1,49500.0,3864.27,45635.73,Southeast,6
1036,424,2024-06-04,Completed,12,1,84500.0,5451.92,79048.08,Southeast,2
1037,1456,2024-05-02,Cancelled,17,1,38500.0,3482.23,35017.77,Southeast,6
1038,1347,2024-04-27,Completed,7,1,36500.0,2076.56,34423.44,Midwest,3
1039,1585,2024-06-25,Completed,5,1,42000.0,1522.39,40477.61,Southeast,2
1040,693,2024-04-04,Completed,17,1,38500.0,2492.12,36007.88,West,5
1041,1562,2024-05-19,Completed,4,3,139500.0,4990.17,134509.83,West,5
1042,635,2024-06-06,Completed,18,1,82000.0,7628.51,74371.49,Northeast,1
1043,1447,2024-04-07,Completed,4,1,46500.0,2864.81,43635.19,Midwest,3
1044,1382,2024-04-18,Completed,14,1,48500.0,3210.45,45289.55,Southeast,6
1045,181,2024-04-10,Completed,1,1,28500.0,1594.04,26905.96,West,5
1046,286,2024-06-04,Returned,4,1,46500.0,3183.48,43316.52,Southeast,6
1047,1465,2024-06-22,Completed,16,1,23000.0,1757.31,21242.69,Northeast,1
1048,484,2024-04-28,Completed,7,1,36500.0,2429.36,34070.64,Southwest,6
1049,377,2024-04-23,Completed,7,1,36500.0,2230.11,34269.89,Southwest,4
1050,1190,2024-04-22,Completed,11,1,69000.0,5761.87,63238.13,Midwest,3
1051,779,2024-06-17,Completed,10,1,78500.0,2864.96,75635.04,Northeast,1
1052,1599,2024-04-14,Completed,6,1,31000.0,1983.09,29016.91,Midwest,3
1053,632,2024-04-11,Completed,1,2,57000.0,4980.78,52019.22,Southwest,4
1054,1007,2024-06-11,Returned,12,1,84500.0,6199.52,78300.48,Northeast,1
1055,28,2024-04-20,Completed,2,1,37500.0,2453.65,35046.35,Southwest,4
1056,1115,2024-05-15,Completed,18,1,82000.0,4877.73,77122.27,West,5
1057,354,2024-06-21,Completed,13,1,56000.0,4148.06,51851.94,Northeast,1
1058,1414,2024-06-03,Completed,3,1,34000.0,2499.68,31500.32,Midwest,7
1059,427,2024-06-09,Completed,12,1,84500.0,6232.42,78267.58,Northeast,1
1060,1099,2024-05-25,Completed,14,1,48500.0,2727.45,45772.55,Northeast,1
1061,879,2024-06-23,Completed,6,1,31000.0,2674.7,28325.3,Northeast,1
1062,965,2024-05-31,Completed,1,1,28500.0,1866.0,26634.0,Midwest,3
1063,1415,2024-05-09,Completed,11,1,69000.0,6002.4,62997.6,Southeast,2
1064,339,2024-05-05,Completed,15,1,54500.0,1934.28,52565.72,West,8
1065,1209,2024-04-19,Completed,7,1,36500.0,2668.01,33831.99,West,5
1066,1262,2024-06-26,Completed,11,1,69000.0,2510.88,66489.12,Northeast,1
1067,1407,2024-05-04,Completed,8,1,21500.0,1815.93,19684.07,Southeast,6
1068,60,2024-06-24,Completed,6,1,31000.0,2701.22,28298.78,West,5
1069,1073,2024-04-15,Completed,12,1,84500.0,5471.76,79028.24,Northeast,1
1070,1237,2024-05-26,Completed,16,1,23000.0,1668.62,21331.38,Midwest,7
1071,451,2024-05-11,Completed,15,1,54500.0,4191.72,50308.28,Southeast,6
1072,288,2024-05-27,Completed,3,1,34000.0,2552.31,31447.69,Southeast,6
1073,1077,2024-04-04,Completed,4,1,46500.0,3053.65,43446.35,Southeast,6
1074,1225,2024-05-01,Completed,11,1,69000.0,6347.26,62652.74,Northeast,1
1075,858,2024-06-26,Completed,14,1,48500.0,1988.38,46511.62,Midwest,3
1076,1332,2024-04-12,Completed,3,1,34000.0,1486.31,32513.69,West,5
1077,1572,2024-04-14,Completed,12,1,84500.0,5196.23,79303.77,Southeast,2
1078,1449,2024-05-04,Completed,7,1,36500.0,2694.2,33805.8,Northeast,1
1079,1389,2024-06-01,Completed,4,1,46500.0,2522.23,43977.77,Southeast,2
1080,1043,2024-04-28,Completed,4,1,46500.0,3976.27,42523.73,Southeast,2
1081,155,2024-05-02,Completed,16,1,23000.0,1415.86,21584.14,Southwest,6
1082,1219,2024-06-22,Completed,20,1,62000.0,5296.61,56703.39,Southeast,2
1083,1067,2024-04-23,Completed,4,1,46500.0,3006.78,43493.22,Midwest,3
1084,365,2024-05-21,Completed,12,1,84500.0,6601.95,77898.05,Southwest,6
1085,198,2024-04-19,Completed,2,1,37500.0,1482.41,36017.59,Northeast,1
1086,305,2024-05-19,Completed,1,1,28500.0,1399.39,27100.61,Southwest,4
1087,249,2024-06-26,Completed,15,1,54500.0,3991.06,50508.94,West,5
1088,1046,2024-04-02,Completed,12,1,84500.0,4510.22,79989.78,West,8
1089,971,2024-04-13,Completed,1,1,28500.0,1778.55,26721.45,Southeast,6
1090,657,2024-06-08,Completed,3,1,34000.0,1632.05,32367.95,Midwest,7
1091,968,2024-05-17,Completed,3,1,34000.0,1996.67,32003.33,West,5
1092,1027,2024-06-28,Completed,17,1,38500.0,2306.78,36193.22,Northeast,1
1093,903,2024-05-19,Completed,18,1,82000.0,3946.29,78053.71,Northeast,1
1094,446,2024-04-22,Cancelled,10,1,78500.0,5890.09,72609.91,Northeast,1
1095,273,2024-05-25,Completed,4,1,46500.0,1827.32,44672.68,Southeast,2
1096,1246,2024-06-05,Completed,9,1,44000.0,3882.14,40117.86,West,8
1097,474,2024-04-03,Completed,1,1,28500.0,1045.9,27454.1,Northeast,1
1098,297,2024-04-24,Completed,15,1,54500.0,4219.22,50280.78,Midwest,3
1099,168,2024-05-04,Completed,18,1,82000.0,5092.18,76907.82,Southeast,2
1100,821,2024-06-29,Completed,13,1,56000.0,4809.22,51190.78,Midwest,7
1101,647,2024-06-19,Completed,6,1,31000.0,2814.54,28185.46,Southeast,6
1102,1133,2024-06-06,Completed,20,1,62000.0,4158.48,57841.52,Southeast,2
1103,410,2024-04-13,Completed,4,1,46500.0,2096.67,44403.33,Northeast,1
1104,447,2024-05-10,Completed,16,1,23000.0,2066.12,20933.88,Northeast,1
1105,27,2024-06-29,Completed,9,1,44000.0,2664.69,41335.31,Midwest,3
1106,971,2024-05-01,Completed,19,1,49500.0,1841.29,47658.71,Southeast,6
1107,1032,2024-06-06,Completed,5,1,42000.0,3221.01,38778.99,West,5
1108,1592,2024-04-19,Completed,20,1,62000.0,3442.34,58557.66,West,8
1109,368,2024-06-03,Returned,4,1,46500.0,3912.23,42587.77,Southeast,2
1110,1137,2024-05-16,Completed,9,1,44000.0,2380.42,41619.58,Southeast,6
1111,1068,2024-05-31,Cancelled,13,1,56000.0,3094.59,52905.41,West,5
1112,278,2024-06-14,Completed,9,1,44000.0,3954.72,40045.28,Northeast,1
1113,132,2024-05-24,Completed,3,1,34000.0,2979.78,31020.22,Northeast,1
1114,23,2024-06-30,Completed,14,1,48500.0,2222.06,46277.94,West,5
1115,889,2024-04-24,Completed,11,1,69000.0,3692.36,65307.64,Northeast,1
1116,502,2024-04-21,Completed,12,1,84500.0,2994.63,81505.37,Northeast,1
1117,689,2024-05-25,Completed,9,1,44000.0,2263.27,41736.73,West,8
1118,1304,2024-04-05,Completed,5,1,42000.0,2226.21,39773.79,Northeast,1
1119,652,2024-04-04,Completed,8,1,21500.0,1547.79,19952.21,West,5
1120,479,2024-06-16,Completed,8,1,21500.0,1445.56,20054.44,Northeast,1
1121,626,2024-06-19,Completed,5,1,42000.0,2176.72,39823.28,Southeast,2
1122,1382,2024-04-26,Completed,17,1,38500.0,2592.12,35907.88,Southeast,2
1123,1254,2024-06-07,Completed,9,1,44000.0,3471.57,40528.43,Northeast,1
1124,704,2024-04-18,Completed,1,1,28500.0,1457.47,27042.53,Southwest,4
1125,510,2024-06-20,Completed,19,1,49500.0,3000.45,46499.55,Southeast,6
1126,1126,2024-05-04,Completed,9,1,44000.0,1551.96,42448.04,Southwest,6
1127,1366,2024-06-18,Completed,8,1,21500.0,1994.6,19505.4,West,8
1128,175,2024-06-22,Completed,13,3,168000.0,15034.5,152965.5,Southwest,4
1129,858,2024-06-01,Completed,5,1,42000.0,3114.6,38885.4,Midwest,7
1130,425,2024-04-27,Completed,20,1,62000.0,3538.73,58461.27,Midwest,7
1131,1181,2024-05-23,Completed,16,1,23000.0,1121.47,21878.53,Midwest,3
1132,255,2024-06-15,Completed,6,1,31000.0,1146.92,29853.08,West,5
1133,147,2024-05-09,Completed,14,1,48500.0,3910.82,44589.18,Northeast,1
1134,453,2024-05-12,Completed,1,1,28500.0,2433.73,26066.27,Midwest,3
1135,1032,2024-06-23,Completed,18,1,82000.0,3595.35,78404.65,West,8
1136,106,2024-05-12,Completed,19,1,49500.0,3952.15,45547.85,West,8
1137,309,2024-04-30,Completed,4,1,46500.0,2661.99,43838.01,Southwest,4
1138,945,2024-05-06,Completed,15,1,54500.0,4805.18,49694.82,Southeast,6
1139,1136,2024-06-18,Completed,20,4,248000.0,15947.16,232052.84,Northeast,1
1140,390,2024-04-18,Completed,9,1,44000.0,2753.6,41246.4,West,5
1141,957,2024-04-20,Completed,6,1,31000.0,1658.11,29341.89,Southwest,4
1142,1318,2024-04-08,Completed,2,1,37500.0,2597.19,34902.81,Southeast,2
1143,1076,2024-05-04,Completed,20,1,62000.0,5147.82,56852.18,Midwest,7
1144,66,2024-05-23,Completed,13,1,56000.0,5035.82,50964.18,West,5
1145,1544,2024-05-10,Completed,12,1,84500.0,7137.57,77362.43,Southeast,6
1146,157,2024-05-06,Completed,5,1,42000.0,2242.16,39757.84,Midwest,3
1147,1334,2024-05-23,Completed,13,1,56000.0,3799.8,52200.2,Northeast,1
1148,1417,2024-04-09,Completed,8,1,21500.0,757.16,20742.84,Southeast,2
1149,319,2024-06-27,Completed,2,1,37500.0,1435.79,36064.21,Midwest,3
1150,185,2024-04-28,Completed,5,1,42000.0,3317.75,38682.25,West,5
1151,1348,2024-06-17,Completed,6,1,31000.0,2789.36,28210.64,Northeast,1
1152,418,2024-06-01,Completed,3,1,34000.0,3167.52,30832.48,Northeast,1
1153,161,2024-05-11,Completed,6,1,31000.0,2853.61,28146.39,Midwest,7
1154,1071,2024-04-08,Completed,17,1,38500.0,3180.84,35319.16,Southwest,4
1155,353,2024-06-19,Completed,18,1,82000.0,5760.98,76239.02,West,5
1156,355,2024-04-25,Completed,10,1,78500.0,7055.87,71444.13,Northeast,1
1157,867,2024-04-23,Returned,7,1,36500.0,1923.97,34576.03,Northeast,1
1158,111,2024-05-16,Completed,3,1,34000.0,1844.28,32155.72,Northeast,1
1159,621,2024-05-17,Completed,11,1,69000.0,3738.83,65261.17,Southeast,6
1160,290,2024-06-16,Completed,7,1,36500.0,2621.89,33878.11,Southwest,6
1161,1313,2024-06-28,Completed,6,1,31000.0,2230.5,28769.5,Southwest,4
1162,312,2024-06-04,Completed,14,1,48500.0,3539.01,44960.99,Southwest,6
1163,1451,2024-06-07,Completed,1,1,28500.0,1016.52,27483.48,Southeast,2
1164,324,2024-04-07,Completed,3,1,34000.0,1285.12,32714.88,Midwest,7
1165,297,2024-05-30,Completed,13,1,56000.0,2256.93,53743.07,Midwest,3
1166,779,2024-06-06,Completed,2,1,37500.0,1960.58,35539.42,Northeast,1
1167,818,2024-05-28,Completed,14,1,48500.0,3463.83,45036.17,West,5
1168,989,2024-04-27,Completed,12,1,84500.0,5144.77,79355.23,Southeast,6
1169,152,2024-06-19,Cancelled,7,1,36500.0,2130.18,34369.82,Northeast,1
1170,1489,2024-04-12,Completed,17,1,38500.0,2631.89,35868.11,Southwest,6
1171,531,2024-04-02,Completed,3,1,34000.0,2660.9,31339.1,Midwest,7
1172,1154,2024-05-04,Completed,20,1,62000.0,3038.09,58961.91,West,5
1173,453,2024-06-12,Completed,3,1,34000.0,2679.51,31320.49,Midwest,7
1174,306,2024-05-19,Completed,12,1,84500.0,3803.17,80696.83,West,5
1175,86,2024-05-02,Completed,14,1,48500.0,4311.49,44188.51,Southeast,6
1176,414,2024-06-04,Cancelled,18,1,82000.0,3946.55,78053.45,Northeast,1
1177,167,2024-04-19,Completed,16,1,23000.0,1249.88,21750.12,Northeast,1
1178,597,2024-05-06,Completed,17,1,38500.0,2238.63,36261.37,Southeast,2
1179,1268,2024-04-16,Completed,10,1,78500.0,3958.78,74541.22,West,8
1180,1085,2024-06-18,Completed,8,2,43000.0,3918.24,39081.76,Northeast,1
1181,78,2024-05-21,Completed,15,1,54500.0,3789.74,50710.26,West,5
1182,841,2024-04-22,Completed,19,2,99000.0,7197.88,91802.12,Northeast,1
1183,1134,2024-04-26,Completed,1,1,28500.0,2431.34,26068.66,Southwest,4
1184,669,2024-04-14,Completed,7,1,36500.0,1312.04,35187.96,Southwest,4
1185,1016,2024-06-21,Completed,5,1,42000.0,1591.16,40408.84,Southeast,2
1186,715,2024-04-20,Completed,7,1,36500.0,2895.66,33604.34,Southwest,4
1187,1330,2024-05-12,Completed,17,1,38500.0,1849.94,36650.06,Southwest,4
1188,1083,2024-05-20,Completed,13,1,56000.0,3565.05,52434.95,Northeast,1
1189,1153,2024-04-11,Completed,19,1,49500.0,3535.74,45964.26,Southwest,6
1190,565,2024-05-14,Completed,6,1,31000.0,2052.23,28947.77,Northeast,1
1191,1193,2024-05-19,Completed,2,1,37500.0,2395.67,35104.33,Southeast,6
1192,1009,2024-06-08,Completed,3,1,34000.0,2944.04,31055.96,Midwest,3
1193,709,2024-05-09,Completed,4,1,46500.0,3284.04,43215.96,Southwest,4
1194,539,2024-05-07,Completed,8,1,21500.0,1608.04,19891.96,Northeast,1
1195,213,2024-05-14,Completed,5,2,84000.0,7810.68,76189.32,Midwest,7
1196,487,2024-06-25,Cancelled,17,1,38500.0,2586.6,35913.4,Southwest,6
1197,705,2024-06-14,Completed,10,1,78500.0,5563.16,72936.84,West,8
1198,241,2024-05-04,Completed,7,1,36500.0,2176.59,34323.41,Southeast,6
1199,197,2024-05-27,Completed,5,1,42000.0,3937.26,38062.74,Midwest,7
1200,1023,2024-06-06,Completed,10,1,78500.0,4503.69,73996.31,Southeast,2
1201,64,2024-05-15,Completed,13,1,56000.0,2092.09,53907.91,West,5
1202,1084,2024-06-29,Completed,7,1,36500.0,2766.49,33733.51,West,5
1203,878,2024-05-16,Completed,16,1,23000.0,2184.8,20815.2,Northeast,1
1204,438,2024-05-05,Completed,8,1,21500.0,1785.59,19714.41,Southeast,2
1205,465,2024-05-10,Completed,14,1,48500.0,2876.6,45623.4,Southeast,2
1206,1573,2024-06-28,Completed,1,1,28500.0,2133.27,26366.73,Southeast,2
1207,232,2024-06-05,Completed,9,4,176000.0,15631.56,160368.44,West,8
1208,402,2024-04-14,Completed,6,1,31000.0,1225.54,29774.46,Northeast,1
1209,1120,2024-06-02,Completed,19,1,49500.0,4126.41,45373.59,Southeast,6
1210,774,2024-06-20,Completed,15,2,109000.0,4997.84,104002.16,Midwest,7
1211,1566,2024-06-28,Completed,18,1,82000.0,4555.64,77444.36,Midwest,7
1212,206,2024-06-22,Completed,4,1,46500.0,3964.13,42535.87,West,8
1213,574,2024-04-22,Cancelled,4,2,93000.0,5060.92,87939.08,Midwest,3
1214,1593,2024-05-20,Completed,13,1,56000.0,5051.65,50948.35,Northeast,1
1215,773,2024-05-01,Completed,5,1,42000.0,3335.97,38664.03,Southeast,6
1216,86,2024-04-13,Completed,10,1,78500.0,5317.28,73182.72,Southeast,6
1217,1375,2024-06-13,Completed,6,1,31000.0,1805.05,29194.95,Northeast,1
1218,42,2024-05-22,Completed,13,1,56000.0,4596.35,51403.65,Southeast,2
1219,923,2024-06-30,Completed,2,1,37500.0,1590.11,35909.89,Southeast,6
1220,359,2024-04-02,Completed,4,1,46500.0,4307.92,42192.08,Southeast,2
1221,8,2024-04-22,Completed,5,1,42000.0,1909.07,40090.93,Southeast,2
1222,1549,2024-04-30,Completed,9,1,44000.0,2326.83,41673.17,Midwest,3
1223,520,2024-05-10,Completed,8,1,21500.0,1033.3,20466.7,West,8
1224,501,2024-04-20,Completed,4,1,46500.0,3221.59,43278.41,Midwest,7
1225,1433,2024-04-11,Completed,1,1,28500.0,1326.24,27173.76,Southeast,6
1226,1293,2024-05-21,Completed,10,1,78500.0,4258.28,74241.72,Midwest,7
1227,128,2024-04-08,Completed,5,1,42000.0,3874.51,38125.49,Southwest,6
1228,1480,2024-04-23,Completed,7,1,36500.0,2930.8,33569.2,West,8
1229,899,2024-06-15,Completed,7,1,36500.0,3125.2,33374.8,Southeast,6
1230,1196,2024-06-16,Completed,6,2,62000.0,4326.56,57673.44,Midwest,7
1231,1523,2024-05-17,Completed,6,1,31000.0,1720.04,29279.96,Midwest,7
1232,1247,2024-06-27,Completed,9,1,44000.0,4065.53,39934.47,Midwest,7
1233,1123,2024-04-09,Completed,12,1,84500.0,7329.37,77170.63,West,8
1234,1018,2024-04-19,Completed,8,1,21500.0,989.52,20510.48,Midwest,7
1235,532,2024-04-23,Completed,6,1,31000.0,1619.6,29380.4,Northeast,1
1236,1451,2024-04-03,Cancelled,13,2,112000.0,7723.52,104276.48,Southeast,2
1237,1102,2024-04-25,Completed,17,1,38500.0,2093.9,36406.1,Midwest,7
1238,700,2024-05-04,Completed,16,1,23000.0,1881.22,21118.78,Southeast,2
1239,910,2024-04-01,Completed,14,1,48500.0,3909.49,44590.51,Southeast,2
1240,1391,2024-06-09,Completed,6,1,31000.0,1163.2,29836.8,Northeast,1
1241,1469,2024-04-12,Cancelled,11,1,69000.0,4734.16,64265.84,Northeast,1
1242,327,2024-06-07,Completed,19,1,49500.0,3275.1,46224.9,West,5
1243,1183,2024-05-31,Completed,6,1,31000.0,1643.78,29356.22,Midwest,3
1244,367,2024-04-11,Completed,9,1,44000.0,2364.26,41635.74,Southwest,4
1245,557,2024-05-17,Completed,3,1,34000.0,2002.63,31997.37,Northeast,1
1246,37,2024-05-11,Completed,4,1,46500.0,2619.38,43880.62,Southeast,6
1247,700,2024-05-21,Completed,10,1,78500.0,6209.09,72290.91,Southeast,2
1248,815,2024-06-28,Completed,1,1,28500.0,1726.38,26773.62,Northeast,1
1249,1187,2024-06-02,Completed,15,1,54500.0,3938.04,50561.96,Southwest,4
1250,427,2024-06-25,Completed,3,1,34000.0,2355.77,31644.23,Northeast,1
1251,1179,2024-04-01,Completed,7,1,36500.0,2928.65,33571.35,Northeast,1
1252,433,2024-04-10,Completed,20,1,62000.0,4572.84,57427.16,Northeast,1
1253,613,2024-05-10,Completed,11,1,69000.0,4351.46,64648.54,Midwest,7
1254,963,2024-05-09,Completed,15,1,54500.0,2678.02,51821.98,Northeast,1
1255,702,2024-04-26,Completed,10,1,78500.0,5680.12,72819.88,Southeast,6
1256,1327,2024-05-10,Completed,2,1,37500.0,3191.07,34308.93,Southeast,2
1257,104,2024-06-14,Completed,12,1,84500.0,6612.94,77887.06,West,5
1258,831,2024-05-07,Completed,8,1,21500.0,1757.68,19742.32,West,5
1259,473,2024-05-23,Completed,1,1,28500.0,2297.91,26202.09,West,8
1260,1067,2024-06-30,Completed,4,1,46500.0,2494.46,44005.54,Midwest,7
1261,494,2024-05-05,Completed,7,1,36500.0,2432.7,34067.3,West,8
1262,851,2024-06-18,Completed,16,1,23000.0,1891.77,21108.23,Northeast,1
1263,335,2024-05-26,Completed,15,1,54500.0,3427.96,51072.04,Southwest,6
1264,446,2024-06-13,Completed,10,1,78500.0,6715.33,71784.67,Northeast,1
1265,113,2024-05-07,Completed,13,1,56000.0,3971.6,52028.4,Southwest,4
1266,820,2024-06-19,Completed,12,1,84500.0,4362.79,80137.21,Midwest,3
1267,1047,2024-05-02,Completed,4,2,93000.0,3364.9,89635.1,Southwest,6
1268,367,2024-05-25,Completed,3,1,34000.0,2736.63,31263.37,Southwest,4
1269,150,2024-05-15,Completed,3,1,34000.0,2865.86,31134.14,Southwest,4
1270,1431,2024-05-05,Completed,2,1,37500.0,1927.61,35572.39,Northeast,1
1271,180,2024-05-18,Completed,5,1,42000.0,2278.27,39721.73,Southeast,2
1272,636,2024-04-29,Cancelled,9,1,44000.0,3999.43,40000.57,Southeast,6
1273,249,2024-05-11,Completed,19,1,49500.0,2897.73,46602.27,West,5
1274,275,2024-04-16,Completed,17,1,38500.0,1519.44,36980.56,Midwest,7
1275,150,2024-05-29,Completed,5,1,42000.0,2198.69,39801.31,Southwest,6
1276,866,2024-05-10,Completed,1,1,28500.0,2593.39,25906.61,Midwest,3
1277,995,2024-04-28,Completed,17,1,38500.0,2558.97,35941.03,Southwest,4
1278,835,2024-06-11,Completed,17,1,38500.0,2440.44,36059.56,Southeast,6
1279,685,2024-06-24,Completed,20,1,62000.0,4992.53,57007.47,Midwest,3
1280,321,2024-04-20,Cancelled,16,1,23000.0,1804.12,21195.88,Midwest,3
1281,580,2024-04-27,Completed,1,1,28500.0,1879.46,26620.54,West,5
1282,1245,2024-05-15,Completed,11,1,69000.0,4119.26,64880.74,West,8
1283,856,2024-06-07,Completed,8,1,21500.0,840.71,20659.29,Southwest,6
1284,425,2024-05-17,Completed,20,1,62000.0,3096.07,58903.93,Midwest,3
1285,709,2024-04-18,Completed,7,1,36500.0,2938.44,33561.56,Southwest,6
1286,1142,2024-05-19,Completed,8,1,21500.0,1516.05,19983.95,Midwest,7
1287,619,2024-04-19,Completed,12,1,84500.0,7800.9,76699.1,Southeast,6
1288,1128,2024-06-25,Completed,7,1,36500.0,2521.48,33978.52,Northeast,1
1289,122,2024-05-07,Completed,1,1,28500.0,1989.75,26510.25,Southwest,6
1290,1164,2024-04-14,Completed,19,1,49500.0,4588.97,44911.03,Northeast,1
1291,322,2024-06-17,Completed,5,1,42000.0,2609.9,39390.1,Northeast,1
1292,1523,2024-04-05,Cancelled,8,1,21500.0,1853.02,19646.98,Midwest,3
1293,210,2024-04-06,Completed,17,1,38500.0,3312.94,35187.06,Southeast,2
1294,1580,2024-06-14,Completed,6,1,31000.0,2265.89,28734.11,West,8
1295,31,2024-05-09,Cancelled,5,1,42000.0,1873.38,40126.62,Southeast,2
1296,508,2024-05-30,Completed,2,1,37500.0,1821.82,35678.18,Southeast,2
1297,1238,2024-05-04,Completed,15,1,54500.0,4096.88,50403.12,Southwest,6
1298,1189,2024-04-16,Completed,20,1,62000.0,2635.72,59364.28,Southeast,6
1299,463,2024-05-08,Completed,2,1,37500.0,1522.28,35977.72,West,5
1300,238,2024-04-21,Completed,15,1,54500.0,4765.07,49734.93,Southeast,6
1301,436,2024-05-29,Completed,4,1,46500.0,2360.37,44139.63,Southwest,6
1302,549,2024-06-16,Returned,1,1,28500.0,1364.8,27135.2,Southwest,6
1303,1451,2024-05-02,Completed,20,1,62000.0,3244.82,58755.18,Southeast,6
1304,134,2024-05-28,Completed,15,1,54500.0,3727.32,50772.68,Southwest,6
1305,1319,2024-06-08,Completed,14,1,48500.0,3987.1,44512.9,Northeast,1
1306,1228,2024-06-06,Completed,11,1,69000.0,5623.08,63376.92,Southwest,6
1307,934,2024-04-04,Completed,16,1,23000.0,810.42,22189.58,Midwest,7
1308,227,2024-05-27,Completed,19,1,49500.0,1951.94,47548.06,West,8
1309,177,2024-05-05,Completed,19,1,49500.0,4138.66,45361.34,Midwest,7
1310,767,2024-06-29,Returned,6,1,31000.0,1510.59,29489.41,Southeast,6
1311,1200,2024-05-10,Completed,11,1,69000.0,4007.77,64992.23,Southwest,6
1312,243,2024-05-01,Completed,11,1,69000.0,3671.24,65328.76,Southwest,4
1313,1078,2024-06-11,Cancelled,13,1,56000.0,4842.28,51157.72,Northeast,1
1314,1360,2024-05-20,Returned,3,1,34000.0,2620.64,31379.36,Midwest,3
1315,882,2024-05-27,Completed,1,1,28500.0,1619.66,26880.34,Midwest,7
1316,695,2024-04-16,Completed,1,1,28500.0,1669.87,26830.13,Southeast,2
1317,1323,2024-06-24,Completed,11,1,69000.0,3907.96,65092.04,Northeast,1
1318,810,2024-04-13,Completed,13,1,56000.0,5164.65,50835.35,Northeast,1
1319,110,2024-04-23,Completed,1,1,28500.0,2137.74,26362.26,West,5
1320,1580,2024-05-29,Completed,16,1,23000.0,1669.98,21330.02,West,5
1321,1174,2024-06-25,Completed,12,1,84500.0,6831.8,77668.2,West,8
1322,955,2024-06-07,Returned,19,1,49500.0,2460.19,47039.81,West,8
1323,287,2024-06-07,Completed,1,1,28500.0,1362.28,27137.72,Southwest,6
1324,319,2024-04-29,Completed,4,1,46500.0,2357.92,44142.08,Midwest,7
1325,1513,2024-05-26,Completed,3,1,34000.0,2644.55,31355.45,Northeast,1
1326,1234,2024-04-23,Completed,8,1,21500.0,1347.31,20152.69,Northeast,1
1327,571,2024-05-09,Completed,4,3,139500.0,12597.93,126902.07,Southwest,6
1328,48,2024-04-29,Completed,17,1,38500.0,1404.15,37095.85,Northeast,1
1329,1598,2024-06-29,Completed,9,1,44000.0,3149.74,40850.26,West,8
1330,959,2024-05-20,Completed,4,1,46500.0,2778.25,43721.75,Midwest,7
1331,706,2024-04-23,Cancelled,20,1,62000.0,4362.71,57637.29,Southeast,6
1332,736,2024-04-26,Completed,16,1,23000.0,1981.75,21018.25,Southeast,6
1333,934,2024-06-26,Completed,1,1,28500.0,2212.43,26287.57,Midwest,7
1334,329,2024-06-11,Completed,1,1,28500.0,2359.49,26140.51,Northeast,1
1335,458,2024-04-18,Completed,18,4,328000.0,14850.88,313149.12,West,8
1336,377,2024-06-09,Completed,1,1,28500.0,1226.19,27273.81,Southwest,6
1337,881,2024-06-02,Completed,7,1,36500.0,2655.52,33844.48,Northeast,1
1338,166,2024-04-03,Completed,1,1,28500.0,1193.85,27306.15,West,8
1339,276,2024-04-02,Completed,3,1,34000.0,1847.37,32152.63,Midwest,3
1340,1177,2024-05-13,Completed,3,1,34000.0,2076.87,31923.13,Southwest,4
1341,1144,2024-06-18,Completed,8,1,21500.0,1624.62,19875.38,Southwest,4
1342,541,2024-04-13,Completed,1,2,57000.0,4340.34,52659.66,Midwest,7
1343,606,2024-06-28,Completed,12,1,84500.0,2988.28,81511.72,Southeast,6
1344,328,2024-06-30,Completed,14,1,48500.0,3723.77,44776.23,West,5
1345,1461,2024-04-08,Completed,5,1,42000.0,3977.55,38022.45,Midwest,7
1346,655,2024-04-21,Completed,14,1,48500.0,4126.84,44373.16,Northeast,1
1347,1093,2024-05-01,Completed,17,1,38500.0,1363.65,37136.35,Southeast,6
1348,673,2024-05-18,Completed,10,1,78500.0,5859.64,72640.36,Southeast,2
1349,181,2024-06-03,Completed,2,1,37500.0,1736.33,35763.67,West,5
1350,1399,2024-05-12,Completed,3,1,34000.0,3224.53,30775.47,Southwest,6
1351,344,2024-05-15,Completed,6,1,31000.0,1301.29,29698.71,Northeast,1
1352,1302,2024-04-17,Completed,11,1,69000.0,4552.13,64447.87,Midwest,3
1353,982,2024-06-17,Completed,19,1,49500.0,4357.55,45142.45,Northeast,1
1354,995,2024-04-28,Completed,15,1,54500.0,4791.41,49708.59,Southwest,4
1355,529,2024-06-09,Completed,15,1,54500.0,5076.64,49423.36,Southwest,4
1356,1491,2024-06-14,Completed,13,1,56000.0,2958.55,53041.45,West,8
1357,278,2024-04-22,Completed,13,1,56000.0,4111.24,51888.76,Northeast,1
